data,hora,erro,hPa,tp,ur,vs_med,vs_max,vs_min,vs_dev,ds_med,ds_dev,vi_med,vi_max,vi_min,vi_dev,di_med,di_dev,vm_med,vm_max,vm_min,vm_dev
2018-06-30 19:50:00,195000,0,970,16.2,92.1,8.56,10.4,7.18,0.56,73,4,7.78,8.95,6.69,0.39,76,4,7.97,9.8,6.81,0.48
2018-06-30 20:00:00,200000,0,970,16.3,91.7,8.55,9.99,7.73,0.38,67,3,7.62,9.04,6.6,0.44,70,3,8.2,9.39,7.27,0.39
2018-06-30 20:10:00,201000,0,970,16.5,90.8,8.38,10.03,7,0.45,68,2,7.45,8.49,6.46,0.34,72,3,7.99,9.75,6.86,0.39
2018-06-30 20:20:00,202000,0,970,16.7,89.1,8.74,9.99,7.78,0.36,69,2,7.84,8.67,6.65,0.31,73,3,8.37,9.39,7.41,0.34
2018-06-30 20:30:00,203000,0,970,16.6,87.8,9.04,10.54,7.6,0.45,71,3,7.95,9.32,6.97,0.41,74,3,8.39,9.89,7.04,0.49
2018-06-30 20:40:00,204000,0,970,16.7,87.2,8.44,9.85,7.18,0.42,70,2,6.53,8.44,4.53,0.8,73,4,7.59,9.11,5.34,0.58
2018-06-30 20:50:00,205000,0,970,16.6,87.2,8.19,9.3,6.82,0.36,70,3,5.73,7.29,3.56,0.66,73,7,7.3,8.7,5.89,0.45
2018-06-30 21:00:00,210000,0,970,16.5,88.2,8.33,9.07,7.05,0.35,72,2,6.51,8.31,4.8,0.6,75,5,7.63,8.93,6.22,0.51
2018-06-30 21:10:00,211000,0,970,16.5,89,8.51,9.53,7.69,0.32,71,2,7.69,8.9,6.14,0.57,75,3,8.14,9.11,7.27,0.3
2018-06-30 21:20:00,212000,0,970,16.4,90,8.55,9.89,7.55,0.41,71,2,7.76,8.67,6.74,0.28,74,3,7.89,9.2,7.09,0.36
2018-06-30 21:30:00,213000,0,970,16.3,91.1,8.62,9.85,7.92,0.31,69,2,7.58,8.17,6.97,0.22,71,2,8.15,9.11,7.36,0.26
2018-06-30 21:40:00,214000,0,970,16.1,91.7,8.6,9.62,7.78,0.36,69,2,7.78,8.58,7.25,0.23,71,2,8.09,9.06,7.23,0.33
2018-06-30 21:50:00,215000,0,970,15.6,92.3,8.51,9.44,7.69,0.34,73,3,8.01,8.9,6.83,0.38,76,3,8.06,9.16,7.18,0.34
2018-06-30 22:00:00,220000,0,970,14.9,93.6,8.33,9.62,6.77,0.53,77,3,6.85,9.27,4.76,0.84,78,5,7.57,9.06,5.85,0.74
2018-06-30 22:10:00,221000,0,970,14.8,94.6,8.25,9.66,6.31,0.63,76,3,6.45,8.35,4.99,0.52,77,5,7.2,9.02,5.3,0.61
2018-06-30 22:20:00,222000,0,970,14.7,95.3,8.98,10.4,7.37,0.57,75,3,7.01,8.21,5.13,0.5,78,4,7.63,9.02,6.31,0.5
2018-06-30 22:30:00,223000,0,970,14.8,95.7,9.28,10.49,7.73,0.51,78,3,7.79,9.5,6.32,0.47,81,3,8.23,9.43,6.63,0.5
2018-06-30 22:40:00,224000,0,970,14.7,95.7,9.09,10.54,7.83,0.44,81,3,7.86,9.13,6.55,0.53,84,3,8.41,9.61,6.68,0.49
2018-06-30 22:50:00,225000,0,970,14.4,95.8,8.98,10.77,7.6,0.47,78,3,7.95,9.96,6.23,0.68,82,3,8.38,9.61,6.58,0.49
2018-06-30 23:00:00,230000,0,970,14.2,96.1,8.93,10.26,6.91,0.61,81,3,8.27,9.78,6.32,0.65,81,3,8.62,10.07,6.54,0.6
2018-06-30 23:10:00,231000,0,970,13.9,96.5,8.35,9.76,6.77,0.52,78,3,7.58,9.09,5.86,0.65,82,4,7.86,9.34,6.26,0.54
2018-06-30 23:20:00,232000,0,970,13.9,96.8,7.93,9.39,6.36,0.51,82,3,6.86,8.58,4.99,0.68,84,4,7.38,8.7,5.94,0.55
2018-06-30 23:30:00,233000,0,969,13.8,96.8,8.96,10.08,7.28,0.55,83,3,7.88,9.78,6.42,0.61,85,4,8.39,9.94,7.04,0.61
2018-06-30 23:40:00,234000,0,970,13.6,97.1,8.15,9.57,6.86,0.34,83,3,7.08,7.94,5.45,0.4,87,4,7.6,8.42,6.86,0.28
2018-06-30 23:50:00,235000,0,969,13.8,97.6,9.92,11.41,8.29,0.65,77,2,8.11,9.78,5.96,0.76,84,2,8.75,10.26,7.36,0.61
2018-07-24 00:00:00,0,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 00:10:00,1000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 00:20:00,2000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 00:30:00,3000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 00:40:00,4000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 00:50:00,5000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 01:00:00,10000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 01:10:00,11000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 01:20:00,12000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 01:30:00,13000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 01:40:00,14000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 01:50:00,15000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 02:00:00,20000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 02:10:00,21000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 02:20:00,22000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 02:30:00,23000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 02:40:00,24000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 02:50:00,25000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 03:00:00,30000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 03:10:00,31000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 03:20:00,32000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 03:30:00,33000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 03:40:00,34000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 03:50:00,35000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 04:00:00,40000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 04:10:00,41000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 04:20:00,42000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 04:30:00,43000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 04:40:00,44000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 04:50:00,45000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 05:00:00,50000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 05:10:00,51000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 05:20:00,52000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 05:30:00,53000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 05:40:00,54000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 05:50:00,55000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 06:00:00,60000,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-07-24 06:10:00,61000,0,982,4,91,10.99,13.3,8.61,0.69,129,4,9.68,11.62,6.88,0.71,133,4,10.46,12.56,8.33,0.57
2018-07-24 06:20:00,62000,0,982,3.9,91.1,11,12.97,9.39,0.6,129,4,10.06,11.76,8.31,0.61,134,3,10.71,12.28,9.11,0.55
2018-07-24 06:30:00,63000,0,982,3.8,91.4,11.24,12.84,9.99,0.49,130,3,9.91,11.48,8.35,0.53,134,3,10.78,12.23,8.93,0.53
2018-07-24 06:40:00,64000,0,982,3.7,92,11.26,13.89,9.48,0.65,128,3,9.92,12.13,8.21,0.61,134,4,10.71,12.46,8.65,0.59
2018-07-24 06:50:00,65000,0,982,3.7,92,11.55,13.53,10.17,0.6,129,3,10.08,12.77,7.8,0.74,134,3,10.99,12.92,9.02,0.59
2018-07-24 07:00:00,70000,0,982,3.7,92.2,11.67,13.53,9.94,0.67,129,4,10.05,12.17,8.4,0.71,133,4,10.92,12.92,9.11,0.69
2018-07-24 07:10:00,71000,0,982,3.7,92,11.84,14.03,9.44,0.81,128,3,10.09,12.22,8.17,0.69,132,4,10.97,13.38,8.88,0.75
2018-07-24 07:20:00,72000,0,982,3.7,92.2,12,14.12,9.8,0.69,127,4,10.24,12.4,7.84,0.77,131,4,11.24,13.38,8.51,0.72
2018-07-24 07:30:00,73000,0,982,3.7,92.3,12.02,14.22,9.76,0.71,127,4,10.56,12.91,8.35,0.73,131,4,11.44,13.93,9.48,0.71
2018-07-24 07:40:00,74000,0,982,3.6,92.6,12.55,14.81,9.94,0.75,127,4,10.88,13.28,8.4,0.74,132,4,11.89,14.07,9.89,0.77
2018-07-24 07:50:00,75000,0,982,3.7,92.7,12.8,15.37,10.49,0.71,127,3,11.16,13.23,9.09,0.72,132,4,12.06,14.58,10.07,0.74
2018-07-24 08:00:00,80000,0,983,3.6,92.7,12.42,15,10.35,0.77,127,4,10.94,12.77,8.77,0.67,132,4,11.85,14.03,9.75,0.78
2018-07-24 08:10:00,81000,0,983,3.6,92.8,11.94,14.81,9.21,0.85,126,4,10.31,12.68,8.35,0.73,130,4,11.08,14.21,8.42,0.82
2018-07-24 08:20:00,82000,0,983,3.5,93.3,11.49,15.78,9.11,1.13,126,5,9.76,12.45,7.52,0.94,129,5,10.6,14.12,8.1,1.11
2018-07-24 08:30:00,83000,0,983,3.5,93.7,11.09,13.53,8.52,1.01,125,5,9.17,11.16,7.43,0.75,128,5,10.04,13.38,7.27,0.87
2018-07-24 08:40:00,84000,0,983,3.6,94.3,10.87,13.66,7,1.14,125,6,9,13.23,6.46,1.13,126,7,9.89,13.01,7.32,1.08
2018-07-24 08:50:00,85000,0,983,3.9,94.7,11.33,15.04,8.29,1.41,123,6,9.84,13.46,6.83,1.23,125,7,10.59,14.48,7.23,1.38
2018-07-24 09:00:00,90000,0,983,4.5,94.8,12.1,15.73,7.64,1.64,120,7,10.43,14.98,6.14,1.66,121,8,11.36,14.81,7.04,1.6
2018-07-24 09:10:00,91000,0,983,5,92.8,12.81,18.35,8.1,2.08,119,6,11.67,16.92,6.55,2.04,118,7,12.29,17.52,8.01,2.13
2018-07-24 09:20:00,92000,0,983,5.2,90,14.95,19.04,10.08,1.75,119,5,13.96,17.98,9.41,1.8,117,5,14.53,18.67,9.94,1.77
2018-07-24 09:30:00,93000,0,983,5.2,89.2,14.85,18.54,11.23,1.47,117,5,14,17.84,10.65,1.5,116,5,14.38,18.57,10.17,1.52
2018-07-24 09:40:00,94000,0,983,5.2,89.3,14.25,17.8,9.21,1.86,117,5,13.79,17.61,10.24,1.64,117,6,14.02,18.02,9.06,1.8
2018-07-24 09:50:00,95000,0,983,5.3,90,12.76,16.42,9.62,1.23,115,5,12.11,15.81,8.86,1.21,114,6,12.49,15.86,9.48,1.21
2018-07-24 10:00:00,100000,0,983,5.5,90.2,12.03,15.82,8.61,1.32,116,7,11.58,15.08,7.98,1.5,113,6,11.82,15.63,8.19,1.37
2018-07-24 10:10:00,101000,0,983,5.5,90.3,13.76,16.97,10.12,1.33,115,5,13.31,16.5,8.77,1.39,114,5,13.5,17.15,10.35,1.31
2018-07-24 10:20:00,102000,0,984,5.6,91,12.35,16.88,8.7,1.75,114,6,11.95,16.92,8.49,1.69,113,7,12.09,17.1,7.64,1.72
2018-07-24 10:30:00,103000,0,984,5.7,91.1,14.25,17.2,10.95,1.22,111,5,13.45,17.52,9.78,1.45,109,5,13.91,16.97,10.9,1.3
2018-07-24 10:40:00,104000,0,984,6.1,90.5,11.73,15.69,8.33,1.11,114,5,11.69,14.25,9,0.99,113,6,11.66,15.04,8.1,1.14
2018-07-24 10:50:00,105000,0,984,6.2,89.8,12.19,16.28,7.73,1.61,110,6,11.96,15.77,7.75,1.7,108,5,12.06,16.05,7.68,1.79
2018-07-24 11:00:00,110000,0,984,6.1,89.5,12.3,15.37,7.73,1.45,110,5,11.86,15.21,7.2,1.61,109,6,12.08,15.72,7.82,1.53
2018-07-24 11:10:00,111000,0,984,6,90,12.63,15.5,8.7,1.29,110,4,12.17,15.58,8.81,1.18,109,5,12.44,15.68,9.34,1.27
2018-07-24 11:20:00,112000,0,984,6.2,89.9,13.11,15.82,9.39,1.02,112,4,12.79,15.35,9.5,1.04,111,4,12.97,15.22,9.98,1.08
2018-07-24 11:30:00,113000,0,984,6.2,90.3,11.77,14.68,8.29,1.1,114,4,11.48,14.62,8.49,1.13,113,4,11.63,14.16,8.7,1.11
2018-07-24 11:40:00,114000,0,984,6.6,90.6,11.02,13.57,7.96,0.97,111,7,10.48,13.56,7.75,1.08,111,7,10.71,13.57,8.01,1.03
2018-07-24 11:50:00,115000,0,983,6.7,89.7,11.42,14.45,7.55,1.28,112,6,11.17,13.92,8.21,1.08,112,6,11.23,14.07,7.91,1.2
2018-07-24 12:00:00,120000,0,983,6.5,89.6,12.77,15.55,10.17,0.97,112,4,12.67,14.94,9.41,1,113,5,12.66,14.99,9.8,0.95
2018-07-24 12:10:00,121000,0,983,6.4,90.7,12.49,14.95,9.62,1.09,111,5,12.4,15.31,9.46,1.09,111,4,12.36,15.4,9.39,1.1
2018-07-24 12:20:00,122000,0,983,6.6,90.7,11.6,14.26,9.02,1.06,112,5,11.59,14.06,8.86,0.87,114,5,11.65,14.3,9.48,0.94
2018-07-24 12:30:00,123000,0,983,6.9,90.3,11.38,14.22,7.96,1.26,113,5,11.14,14.06,8.03,1.17,111,5,11.19,14.07,7.73,1.26
2018-07-24 12:40:00,124000,0,982,7.1,89.3,12.24,15.23,9.07,1.05,110,5,12.27,14.89,9,1.1,111,5,12.16,15.08,9.16,1.08
2018-07-24 12:50:00,125000,0,982,7.3,88.6,11.84,15.14,8.24,1.4,109,5,11.82,15.4,8.07,1.51,109,5,11.86,15.36,8.33,1.44
2018-07-24 13:00:00,130000,0,982,7.5,88,11.33,14.81,8.65,1.05,111,5,11.54,13.65,9,0.89,112,5,11.44,14.07,8.65,0.98
2018-07-24 13:10:00,131000,0,982,7.9,87.9,11.16,15.73,7.96,1.4,109,5,10.9,14.29,7.29,1.33,108,6,11.02,15.31,7.68,1.34
2018-07-24 13:20:00,132000,0,982,8.1,86.5,11.72,13.8,9.34,0.72,112,5,11.69,13.79,9.41,0.77,111,5,11.72,13.57,9.75,0.72
2018-07-24 13:30:00,133000,0,982,8.3,86.4,11.64,14.86,9.16,0.93,106,5,11.29,13.97,8.67,1.02,105,6,11.46,14.58,6.95,1.04
2018-07-24 13:40:00,134000,0,982,8.6,85.1,11.63,14.86,8.75,1.17,108,5,11.48,14.71,8.4,1.24,107,6,11.55,14.71,8.6,1.18
2018-07-24 13:50:00,135000,0,982,8.6,85.3,11.64,13.57,8.79,0.9,109,5,11.51,14.98,8.86,0.99,109,5,11.56,13.89,9.29,0.85
2018-07-24 14:00:00,140000,0,982,8.8,85.5,12.14,14.91,8.65,1.23,107,5,11.69,14.98,7.29,1.32,106,5,11.94,14.62,7.73,1.26
2018-07-24 14:10:00,141000,0,982,9,85.2,11.39,14.4,8.75,0.91,107,6,11.34,13.97,9,0.85,108,6,11.34,13.7,8.93,0.86
2018-07-24 14:20:00,142000,0,982,9.1,85.2,12.13,14.31,8.75,1,107,4,11.82,14.2,8.67,1.05,106,4,12.09,14.3,8.51,0.98
2018-07-24 14:30:00,143000,0,982,9.3,84.9,11.74,14.58,8.7,1.05,104,4,11.58,13.97,8.86,0.93,103,4,11.65,14.3,8.6,0.95
2018-07-24 14:40:00,144000,0,981,9.4,84.7,11.37,13.39,8.65,0.82,107,5,11.16,13.42,8.35,0.93,106,5,11.21,13.61,8.56,0.93
2018-07-24 14:50:00,145000,0,981,9.5,84.6,11.49,13.62,8.93,0.87,106,4,11.09,12.91,8.86,0.76,105,5,11.31,13.43,8.65,0.8
2018-07-24 15:00:00,150000,0,981,9.7,84.9,11.39,14.03,8.15,1.19,108,5,11.21,13.51,7.57,1,107,5,11.36,13.93,8.37,1.13
2018-07-24 15:10:00,151000,0,981,9.8,85,10.83,14.81,7.6,0.99,107,6,10.68,13.33,6.74,1.12,106,7,10.78,13.52,6.95,1.09
2018-07-24 15:20:00,152000,0,981,10,84.2,11.29,13.57,8.42,1.13,104,5,10.93,13.28,6.88,1.1,104,4,11.17,13.57,7.78,1.08
2018-07-24 15:30:00,153000,0,981,10.3,83.7,10.57,13.66,6.63,1.3,107,6,10.23,13.74,6.51,1.3,107,6,10.45,13.75,7,1.3
2018-07-24 15:40:00,154000,0,981,10.4,83,11.96,14.77,9.3,0.95,107,4,11.43,14.62,8.21,1.24,107,5,11.64,14.07,8.7,1.1
2018-07-24 15:50:00,155000,0,981,10.5,82.6,10.65,13.57,7.73,1.22,107,5,10.28,13.37,7.71,1.08,106,5,10.46,13.52,7.73,1.11
2018-07-24 16:00:00,160000,0,981,10.7,82.3,10.41,13.25,7.78,1.13,105,5,9.94,12.91,6.6,1.25,104,5,10.14,13.34,7.13,1.23
2018-07-24 16:10:00,161000,0,981,10.7,81.8,10.96,13.39,8.56,1.01,105,4,10.41,13.1,7.8,1.14,103,5,10.7,13.29,7.87,1.13
2018-07-24 16:20:00,162000,0,981,10.8,81.9,10.2,12.29,6.72,0.84,105,5,9.42,11.62,6.28,0.93,104,5,9.88,12.05,6.58,0.87
2018-07-24 16:30:00,163000,0,981,10.9,81.9,9.31,11.41,6.22,1.07,106,4,8.74,11.48,5.45,1.28,106,5,9.03,11.73,5.99,1.21
2018-07-24 16:40:00,164000,0,981,10.9,82.5,8.85,11,6.4,1.01,107,4,8.28,10.29,5.73,1,107,4,8.48,10.72,6.31,0.99
2018-07-24 16:50:00,165000,0,981,10.9,82.8,9.24,10.86,6.59,0.74,105,4,8.27,10.19,5.68,0.91,105,5,8.89,10.58,6.63,0.75
2018-07-24 17:00:00,170000,0,981,10.9,82.5,9.32,11.18,7.37,0.7,104,4,8.52,10.38,6.46,0.76,103,4,8.99,10.67,7,0.71
2018-07-24 17:10:00,171000,0,981,11,82.3,8.84,10.63,6.95,0.63,104,4,8.07,10.01,6.19,0.69,103,4,8.5,10.52,6.81,0.67
2018-07-24 17:20:00,172000,0,981,11,82.1,8.88,10.81,7.09,0.69,103,3,7.76,9.83,5.91,0.79,104,4,8.44,10.3,6.68,0.74
2018-07-24 17:30:00,173000,0,981,11,82.4,8.78,10.31,7.32,0.56,106,3,7.81,9.27,6.28,0.61,107,4,8.34,9.71,6.86,0.53
2018-07-24 17:40:00,174000,0,981,10.9,83.4,9.1,10.4,7.46,0.56,110,3,8.13,9.69,6.32,0.59,110,4,8.62,10.21,6.95,0.59
2018-07-24 17:50:00,175000,0,981,11,83.2,10.11,11.32,8.79,0.53,107,3,8.86,10.29,6.78,0.64,108,5,9.56,11.08,7.82,0.6
2018-07-24 18:00:00,180000,0,981,11,82.7,9.43,12.56,7.5,0.8,107,4,8.08,10.38,5.96,0.81,108,5,8.76,11.08,6.12,0.86
2018-07-24 18:10:00,181000,0,981,11.1,81.9,10.06,12.88,7.28,1.06,107,5,8.62,13,6.51,1.02,106,6,9.32,12.97,6.86,1.04
2018-07-24 18:20:00,182000,0,981,11.3,79.7,11.15,14.31,8.01,1.08,101,5,9.83,13,6.69,1.07,101,5,10.53,13.24,7.96,1.08
2018-07-24 18:30:00,183000,0,981,11.3,79.4,10.76,13.34,8.75,0.78,104,4,9.99,12.04,7.52,0.79,105,4,10.35,12.74,8.37,0.77
2018-07-24 18:40:00,184000,0,981,11.1,81.2,10.76,12.29,8.42,0.68,107,3,9.59,11.81,7.25,0.78,108,4,10.16,11.87,7.64,0.73
2018-07-24 18:50:00,185000,0,981,11.1,81.7,11.14,12.84,8.84,0.66,106,3,9.8,12.04,7.43,0.84,105,4,10.6,12.37,8.01,0.73
2018-07-24 19:00:00,190000,0,981,11.1,81.6,12.03,13.53,10.17,0.63,106,3,10.56,12.45,8.54,0.76,106,4,11.26,13.24,8.6,0.75
2018-07-24 19:10:00,191000,0,981,11,82,12.31,14.35,9.3,0.71,106,3,10.9,12.96,8.63,0.77,106,4,11.6,13.57,9.25,0.73
2018-07-24 19:20:00,192000,0,981,11,82.5,12.18,13.85,10.26,0.61,104,3,10.71,13.51,8.31,0.85,104,4,11.52,12.97,9.71,0.68
2018-07-24 19:30:00,193000,0,981,10.9,82.5,12.01,13.62,9.89,0.68,103,3,10.59,12.45,8.17,0.81,103,4,11.37,12.88,8.88,0.69
2018-07-24 19:40:00,194000,0,981,10.9,82.9,12.4,13.8,10.22,0.66,103,3,11.12,13.42,8.67,0.85,103,4,11.78,13.47,9.48,0.69
2018-07-24 19:50:00,195000,0,981,10.9,83.8,12.54,14.63,10.45,0.81,107,3,11.26,14.34,8.17,0.94,106,4,11.96,14.9,9.57,0.87
2018-07-24 20:00:00,200000,0,981,10.8,84.2,12.36,14.45,9.34,0.93,106,3,11.17,13.79,8.4,1.07,105,4,11.86,14.12,8.7,1.03
2018-07-24 20:10:00,201000,0,981,10.8,84.7,12.51,15,10.12,0.88,104,3,11.26,13.92,8.9,0.96,103,4,11.87,14.16,9.57,0.82
2018-07-24 20:20:00,202000,0,981,10.9,83.7,12.92,15.64,9.8,0.99,102,3,11.3,14.43,9.18,0.98,102,4,12.16,14.44,9.2,1.01
2018-07-24 20:30:00,203000,0,981,11,82.7,13.51,16.1,10.81,0.9,100,3,12.22,14.94,9.41,1.03,100,4,13.01,15.72,10.3,1
2018-07-24 20:40:00,204000,0,981,11,82,13.48,17.02,10.95,0.93,102,4,12.08,15.17,9.46,0.95,102,4,12.85,15.5,10.21,0.91
2018-07-24 20:50:00,205000,0,981,10.9,81.9,13.14,16.19,10.63,1.13,104,4,11.77,14.75,9.46,1.1,105,4,12.44,15.4,9.57,1.16
2018-07-24 21:00:00,210000,0,981,10.8,82.9,12.78,15.32,9.76,0.86,108,4,11.53,14.52,8.95,1.01,108,4,12.18,14.81,9.84,0.92
2018-07-24 21:10:00,211000,0,981,10.7,83.6,12.65,14.63,10.31,0.78,110,4,11.29,13.92,8.95,0.95,110,4,11.91,14.62,9.43,0.92
2018-07-24 21:20:00,212000,0,981,10.7,84.2,13.06,15.37,10.26,0.89,110,3,11.86,14.48,9.92,0.85,110,4,12.37,14.85,9.66,0.93
2018-07-24 21:30:00,213000,0,981,10.6,84.7,13.1,15.64,10.17,1.01,110,3,11.98,14.98,9.83,0.89,110,4,12.52,15.63,9.98,0.98
2018-07-24 21:40:00,214000,0,981,10.5,85.4,13.11,15.87,10.86,0.91,110,3,11.85,14.29,9.32,0.96,109,4,12.45,14.62,9.75,0.98
2018-07-24 21:50:00,215000,0,981,10.5,85.5,14.08,16.65,11.32,0.8,108,3,12.76,15.49,10.06,1.09,108,4,13.49,16.05,11.18,0.92
2018-07-24 22:00:00,220000,0,980,10.6,85.3,14.36,16.33,11.78,0.86,107,3,13.11,15.86,10.33,1.02,106,4,13.68,16.09,11.45,0.96
2018-07-24 22:10:00,221000,0,980,10.6,85.3,13.49,16.51,10.95,1.09,106,4,11.87,15.17,9.27,1.14,105,5,12.63,15.86,10.12,1.06
2018-07-24 22:20:00,222000,0,981,10.5,85.6,12.86,15.64,10.26,0.94,104,4,11.55,13.97,8.54,0.97,103,5,12.28,14.94,9.57,0.97
2018-07-24 22:30:00,223000,0,981,10.5,86,11.93,15.46,9.25,1.09,104,4,10.34,13.56,7.43,1.11,103,5,11.19,14.53,8.42,1.09
2018-07-24 22:40:00,224000,0,981,10.4,86.2,11.55,14.35,8.88,0.94,104,4,10.44,13.19,7.48,1,103,5,11.12,13.52,8.93,0.96
2018-07-24 22:50:00,225000,0,981,10.5,86.2,11.24,14.08,7.83,1.19,105,4,9.65,13.33,6.69,1.21,104,5,10.56,13.24,6.54,1.19
2018-07-24 23:00:00,230000,0,981,10.4,86.6,11.09,13.62,8.65,0.85,105,5,9.82,12.59,7.61,0.95,105,5,10.55,13.01,7.78,0.9
2018-07-24 23:10:00,231000,0,981,10.4,86.8,10.59,13.89,6.72,1.13,107,5,9.38,12.4,6.19,1.13,107,6,10.02,12.74,6.58,1.13
2018-07-24 23:20:00,232000,0,981,10.4,87.1,9.53,12.29,6.4,1.14,109,6,8.27,11.48,5.26,1.26,109,6,8.92,11.68,6.4,1.07
2018-07-24 23:30:00,233000,0,981,10.3,87.5,9.47,11.87,7.69,0.84,109,6,8.3,11.39,5.54,1.03,109,7,8.92,11.31,6.22,0.86
2018-07-24 23:40:00,234000,0,981,10.3,88.2,9.66,12.79,7,0.93,110,5,8.31,10.7,5.91,1.04,110,6,8.91,12.88,6.22,1.11
2018-07-24 23:50:00,235000,0,981,10.2,89,10.26,12.56,7.5,0.94,110,5,9.26,11.67,6.83,0.99,111,5,9.71,12.05,7.18,1
2018-09-01 00:00:00,0,0,969,11.3,98.3,15.38,18.77,11.41,1.41,121,4,13.78,17.89,9.59,1.65,120,6,14.7,18.44,10.49,1.58
2018-09-01 00:10:00,1000,0,969,11.3,98.4,15.33,18.95,10.86,1.46,120,5,13.81,17.84,10.98,1.3,120,5,14.61,18.39,9.94,1.39
2018-09-01 00:20:00,2000,0,969,11.3,98.4,15.36,18.58,11.6,1.36,121,4,14.13,17.79,10.01,1.5,121,5,14.68,18.21,10.35,1.43
2018-09-01 00:30:00,3000,0,969,11.3,98.5,15.59,18.54,11.83,1.13,122,4,14.06,17.47,10.52,1.23,121,5,14.83,18.67,11.04,1.26
2018-09-01 00:40:00,4000,0,969,11.4,98.6,15.84,19.23,10.68,1.74,122,5,14.29,18.3,10.33,1.71,122,6,15.01,19.22,10.4,1.76
2018-09-01 00:50:00,5000,0,969,11.4,98.6,15.66,18.72,9.99,1.5,123,4,14.38,18.02,9.96,1.6,122,5,14.99,18.57,9.98,1.56
2018-09-01 01:00:00,10000,0,969,11.4,98.6,15.88,19.04,11.73,1.46,123,5,14.59,18.81,10.24,1.55,122,5,15.27,19.08,11.22,1.42
2018-09-01 01:10:00,11000,0,969,11.4,98.7,15.14,19.87,11.37,1.47,123,5,13.91,19.68,9.96,1.54,122,5,14.52,19.45,11.22,1.46
2018-09-01 01:20:00,12000,0,969,11.4,98.7,15.15,17.8,10.86,1.37,124,5,14.05,17.84,10.42,1.43,123,5,14.68,18.57,10.44,1.47
2018-09-01 01:30:00,13000,0,969,11.4,98.7,15.53,18.45,11.46,1.28,123,4,14.23,18.53,10.42,1.4,121,5,14.84,18.71,10.63,1.39
